universe,raw_ticker,yahoo_ticker,name,sector,location,exchange,currency,mapping_status
russell_2500_proxy,AVBC,AVBC,AVIDIA BANCORP INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,MRAM,MRAM,EVERSPIN TECHNOLOGIES INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,SERV,SERV,SERVE ROBOTICS,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,MNRO,MNRO,MONRO,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,RCKY,RCKY,ROCKY BRANDS INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,MPTI,MPTI,M TRON INDUSTRIES INC,Information Technology,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,RZLT,RZLT,REZOLUTE,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,FENC,FENC,FENNEC PHARMACEUTICALS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,TREE,TREE,LENDINGTREE,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,QUAD,QUAD,QUAD GRAPHICS INC CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,PANL,PANL,PANGAEA LOGISTICS SOLUTIONS,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,EYPT,EYPT,EYEPOINT INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,RM,RM,REGIONAL MANAGEMENT CORP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,STRZ,STRZ,STARZ ENTERTAINMENT,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,AVEX,AVEX,AEVEX CORP CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,FCCO,FCCO,FIRST COMMUNITY CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PRME,PRME,PRIME MEDICINE,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,FIP,FIP,FTAI INFRASTRUCTURE,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ALTO,ALTO,ALTO INGREDIENTS INC,Materials,United States,NASDAQ,USD,mapped
russell_2500_proxy,IHRT,IHRT,IHEARTMEDIA CLASS A,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,FOSL,FOSL,FOSSIL GROUP INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,SPCE,SPCE,VIRGIN GALACTIC HOLDINGS INC SHS C,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,BMBL,BMBL,BUMBLE CLASS A,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,VMD,VMD,VIEMED HEALTHCARE INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,JMSB,JMSB,JOHN MARSHALL BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,KYTX,KYTX,KYVERNA THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,CTRN,CTRN,CITI TRENDS INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,ACIC,ACIC,AMERICAN COASTAL INSURANCE CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,AURA,AURA,AURA BIOSCIENCES,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,LXEO,LXEO,LEXEO THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,RLGT,RLGT,RADIANT LOGISTIC INC,Industrials,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,CRD A,CRD-A,CRAWFORD CLASS A,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,ATNI,ATNI,ATN INTERNATIONAL INC,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,CATX,CATX,PERSPECTIVE THERAPEUTICS,Health Care,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,CBK,CBK,COMMERCIAL BANCGROUP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,FUBO,FUBO,FUBOTV CLASS A,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,BOC,BOC,BOSTON OMAHA CORP CLASS A,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,ABAT,ABAT,AMERICAN BATTERY TECHNOLOGY COMPAN,Materials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CABA,CABA,CABALETTA BIO,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,LILA,LILA,LIBERTY LATIN AMERICA CLASS A,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,FRAF,FRAF,FRANKLIN FINANCIAL SERVICES CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,SGP,SGP,SPYGLASS PHARMA SHS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,FRD,FRD,FRIEDMAN INDUSTRIES INC,Materials,United States,NASDAQ,USD,mapped
russell_2500_proxy,NABL,NABL,N ABLE INC,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,WEST,WEST,WESTROCK COFFEE,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,NKSH,NKSH,NATIONAL BANKSHARES INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CFFI,CFFI,C AND F FINANCIAL CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,IRD,IRD,OPUS GENETICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BIOA,BIOA,BIOAGE LABS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,AGEN,AGEN,AGENUS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,MEC,MEC,MAYVILLE ENGINEERING COMPANY INC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,TECX,TECX,TECTONIC THERAPEUTIC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,FUNC,FUNC,FIRST UNITED CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,JOUT,JOUT,JOHNSON OUTDOORS INC CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,CLNE,CLNE,CLEAN ENERGY FUELS,Energy,United States,NASDAQ,USD,mapped
russell_2500_proxy,FLXS,FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,USCB,USCB,USCB FINANCIAL HOLDINGS INC CLASS,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,GRNT,GRNT,GRANITE RIDGE RESOURCES,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,CNDT,CNDT,CONDUENT,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,NEXN,NEXN,NEXXEN INTERNATIONAL LTD,Communication,Israel,NASDAQ,USD,mapped
russell_2500_proxy,XFOR,XFOR,X4 PHARMACEUTICALS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,EDIT,EDIT,EDITAS MEDICINE,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,VNDA,VNDA,VANDA PHARMACEUTICALS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,RPAY,RPAY,REPAY HOLDINGS CORP CLASS A,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PINE,PINE,ALPINE INCOME PROPERTY TRUST INC,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,IA,IA,INNOVATIVE SOLUTIONS AND SUPPORT I,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ABX,ABX,ABACUS GLOBAL MANAGEMENT INC CLASS,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,REI,REI,RING ENERGY INC,Energy,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,MTRX,MTRX,MATRIX SERVICE,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,BOBS,BOBS,BOBS DISCOUNT FURNITURE INC,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,FDBC,FDBC,FIDELITY D AND D BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ASIC,ASIC,ATEGRITY SPECIALTY INSURANCE COMPA,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,MYFW,MYFW,FIRST WESTERN FINANCIAL INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ZURA,ZURA,ZURA BIO LTD CLASS A,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,IKT,IKT,INHIBIKASE THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BSVN,BSVN,BANK7 CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,FXNC,FXNC,FIRST NATIONAL CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ARDT,ARDT,ARDENT HEALTH INC,Health Care,United States,NYSE,USD,mapped
russell_2500_proxy,XPER,XPER,XPERI INC,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,TBI,TBI,TRUEBLUE INC,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,SMC,SMC,SUMMIT MIDSTREAM CORP,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,BRBS,BRBS,BLUE RIDGE BANKSHARES INC,Financials,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,GCBC,GCBC,GREENE COUNTY BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,OVLY,OVLY,OAK VALLEY BANCORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,TWIN,TWIN,TWIN DISC INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,KINS,KINS,KINGSTONE COMPANIES INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,LCNB,LCNB,LCNB CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ISBA,ISBA,ISABELLA BANK CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,TDUP,TDUP,THREDUP CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,SPRY,SPRY,ARS PHARMACEUTICALS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BH,BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,EGHT,EGHT,8X8 INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,NXH,NXH,NEIGHBORHOOD INTELLIGENCE,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,ABEO,ABEO,ABEONA THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,NATH,NATH,NATHANS FAMOUS INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,CMRC,CMRC,BIGCOMMERCE HOLDINGS SERIES,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,PALI,PALI,PALISADE BIO INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,LRMR,LRMR,LARIMAR THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,PTLO,PTLO,PORTILLO S INC CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,SHAZ,SHAZ,SHARONAI HOLDINGS INC CLASS A,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,ANIK,ANIK,ANIKA THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SHOE,SHOE,SHOE STATION GROUP INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,FBLA,FBLA,FB BANCORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,AVBH,AVBH,AVIDBANK HOLDINGS INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,STRO,STRO,SUTRO BIOPHARMA INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ZIP,ZIP,ZIPRECRUITER INC CLASS A,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,OPTU,OPTU,OPTIMUM COMMUNICATIONS INC CLASS A,Communication,United States,NYSE,USD,mapped
russell_2500_proxy,MGNX,MGNX,MACROGENICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,HCKT,HCKT,HACKETT GROUP,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,BLND,BLND,BLEND LABS CLASS A,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,FNRN,FNRN,FIRST NORTHERN COMMUNITY BANCORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ASMB,ASMB,ASSEMBLY BIOSCIENCES INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,NRC,NRC,NRC HEALTH,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,CMPX,CMPX,COMPASS THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,DMAC,DMAC,DIAMEDICA THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,WEYS,WEYS,WEYCO GROUP INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,DNUT,DNUT,KRISPY KREME,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,BPRN,BPRN,PRINCETON BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,IMRX,IMRX,IMMUNEERING CLASS A,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,TLS,TLS,TELOS CORPORATION CORP,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,DUOT,DUOT,DUOS TECHNOLOGIES GROUP INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,III,III,INFORMATION SERVICES GROUP INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,INNV,INNV,INNOVAGE HOLDING CORP,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,BGS,BGS,B AND G FOODS INC,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,BKKT,BKKT,BAKKT INC CLASS A,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,RMNI,RMNI,RIMINI STREET INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,HTZ,HTZ,HERTZ GLOBAL HLDGS INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,JACK,JACK,JACK IN THE BOX INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,KRUS,KRUS,KURA SUSHI USA,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,AVNW,AVNW,AVIAT NETWORKS INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,FRPH,FRPH,FRP HOLDINGS INC,Real Estate,United States,NASDAQ,USD,mapped
russell_2500_proxy,ONIT,ONIT,ONITY GROUP INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,RC,RC,READY CAPITAL CORP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,NUS,NUS,NU SKIN ENTERPRISES CLASS A,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,REFI,REFI,CHICAGO ATLANTIC REAL ESTATE FINAN,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,OSUR,OSUR,ORASURE TECHNOLOGIES INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,HBB,HBB,HAMILTON BEACH BRANDS HOLDING COMP,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,AKBA,AKBA,AKEBIA THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,TSSI,TSSI,TSS INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,BNTC,BNTC,BENITEC BIOPHARMA INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,WNEB,WNEB,WESTERN NEW ENGLAND BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,LTBR,LTBR,LIGHTBRIDGE CORP,Energy,United States,NASDAQ,USD,mapped
russell_2500_proxy,JAKK,JAKK,JAKKS PACIFIC INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,PRTH,PRTH,PRIORITY TECHNOLOGY HOLDINGS INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ACRE,ACRE,ARES COMMERCIAL REAL ESTATE REIT C,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,MFIN,MFIN,MEDALLION FINANCIAL CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,RJET,RJET,REPUBLIC AIRWAYS HOLDINGS,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,LMRI,LMRI,LUMEXA IMAGING HOLDINGS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,HLLY,HLLY,HOLLEY,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,FNKO,FNKO,FUNKO CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,VABK,VABK,VIRGINIA NATIONAL BANKSHARES CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,IMMR,IMMR,IMMERSION CORP,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,FULC,FULC,FULCRUM THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,COSO,COSO,COASTALSOUTH BANCSHARES INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,OSS,OSS,ONE STOP SYSTEMS INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,WBTN,WBTN,WEBTOON ENTERTAINMENT INC,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,WYFI,WYFI,WHITEFIBER INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,AVXL,AVXL,ANAVEX LIFE SCIENCES CORP,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,CHPT,CHPT,CHARGEPOINT HOLDINGS INC CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,SEVN,SEVN,SEVEN HILLS REALTY TRUST,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PPIH,PPIH,PERMA PIPE INTERNATIONAL HOLDINGS,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,POWW,POWW,OUTDOOR HOLDING,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,CZWI,CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,WOOF,WOOF,PETCO HEALTH AND WELLNESS COMPANY,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,PEBK,PEBK,PEOPLES BANCORP OF NORTH CAROLINA,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,LEGH,LEGH,LEGACY HOUSING CORP,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,MRBK,MRBK,MERIDIAN CORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,TBCH,TBCH,TURTLE BEACH,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,IPSC,IPSC,CENTURY THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ELMT,ELMT,ELMET GROUP,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,DBI,DBI,DESIGNER BRANDS CLASS A,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,USAU,USAU,US GOLD CORP,Materials,United States,NASDAQ,USD,mapped
russell_2500_proxy,BKTI,BKTI,BK TECHNOLOGIES CORP,Information Technology,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,LTRX,LTRX,LANTRONIX INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,MBI,MBI,MBIA INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,EFSI,EFSI,EAGLE FINANCIAL SERVICES INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,MGPI,MGPI,MGP INGREDIENTS,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,INBK,INBK,FIRST INTERNET BANCORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PDYN,PDYN,PALLADYNE AI CORP,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,RXST,RXST,RXSIGHT,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,TLSI,TLSI,TRISALUS LF SC CM A,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,ALCO,ALCO,ALICO INC,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,APC,APC,ARKO PETROLEUM CORP CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,INFU,INFU,INFUSYSTEM HOLDINGS INC,Health Care,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,BBCP,BBCP,CONCRETE PUMPING HOLDINGS INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,ELDN,ELDN,ELEDON PHARMACEUTICALS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,KROS,KROS,KEROS THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,SKYH,SKYH,SKY HARBOUR GROUP CLASS A,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,PCYO,PCYO,PURE CYCLE CORP,Utilities,United States,NASDAQ,USD,mapped
russell_2500_proxy,OFRM,OFRM,ONCE UPON A FARM PBC,Consumer Staples,United States,NYSE,USD,mapped
russell_2500_proxy,HMH,HMH,HMH HOLDING INC CLASS A,Energy,United States,NASDAQ,USD,mapped
russell_2500_proxy,CV,CV,CAPSOVISION INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,OPBK,OPBK,OP BANCORP,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CMDB,CMDB,COSTAMARE BULKERS HOLDINGS LTD,Industrials,Monaco,NYSE,USD,mapped
russell_2500_proxy,INR,INR,INFINITY NATURAL RESOURCES INC CLA,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,SMRT,SMRT,SMARTRENT INC CLASS A,Information Technology,United States,NYSE,USD,mapped
russell_2500_proxy,TRDA,TRDA,ENTRADA THERAPEUTICS,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,RICK,RICK,RCI HOSPITALITY HOLDINGS INC,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,PMTS,PMTS,CPI CARD GROUP INC,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,RELL,RELL,RICHARDSON ELECTRONICS LTD,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,SPOK,SPOK,SPOK HOLDINGS INC,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,ASUR,ASUR,ASURE SOFTWARE INC,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,NXDT,NXDT,NEXPOINT DIVERSIFIED REAL ESTATE T,Real Estate,United States,NYSE,USD,mapped
russell_2500_proxy,PLX,PLX,PROTALIX BIOTHERAPEUTICS,Health Care,Israel,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,EVEX,EVEX,EVE HOLDING,Industrials,United States,NYSE,USD,mapped
russell_2500_proxy,FCAP,FCAP,FIRST CAPITAL INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,GEMI,GEMI,GEMINI SPACE STATION INC CLASS A,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,KWY,KWY,KINGSWAY CORP,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,EVGO,EVGO,EVGO INC CLASS A,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,LOVE,LOVE,LOVESAC COMPANY,Consumer Discretionary,United States,NASDAQ,USD,mapped
russell_2500_proxy,VEL,VEL,VELOCITY FINANCIAL INC,Financials,United States,NYSE,USD,mapped
russell_2500_proxy,SRI,SRI,STONERIDGE INC,Consumer Discretionary,United States,NYSE,USD,mapped
russell_2500_proxy,SMHI,SMHI,SEACOR MARINE HOLDINGS INC,Energy,United States,NYSE,USD,mapped
russell_2500_proxy,NATR,NATR,NATURES SUNSHINE PRODUCTS INC,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,ASLE,ASLE,AERSALE CORP,Industrials,United States,NASDAQ,USD,mapped
russell_2500_proxy,GOGO,GOGO,GOGO,Communication,United States,NASDAQ,USD,mapped
russell_2500_proxy,LMNR,LMNR,LIMONEIRA,Consumer Staples,United States,NASDAQ,USD,mapped
russell_2500_proxy,PBFS,PBFS,PIONEER BANCORP INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,CFBK,CFBK,CF BANKSHARES INC,Financials,United States,NASDAQ,USD,mapped
russell_2500_proxy,PACK,PACK,RANPAK HOLDINGS CLASS A,Materials,United States,NYSE,USD,mapped
russell_2500_proxy,TARA,TARA,PROTARA THERAPEUTICS INC,Health Care,United States,NASDAQ,USD,mapped
russell_2500_proxy,VUZI,VUZI,VUZIX CORP,Information Technology,United States,NASDAQ,USD,mapped
russell_2500_proxy,HPK,HPK,HIGHPEAK ENERGY INC,Energy,United States,NASDAQ,USD,mapped
russell_2500_proxy,LODE,LODE,COMSTOCK INC,Energy,United States,Nyse Mkt Llc,USD,mapped
russell_2500_proxy,KGEI,KGEI,KOLIBRI GLOBAL ENERGY INC,Energy,Canada,NASDAQ,USD,mapped
